order_id,customer_id,restaurant,city,order_date,delivery_time_minutes,item,quantity,price,discount,payment_method,rating,revenue
772,1216,Pizza Hub,Alex,2024-02-02 03:00:00,20.0,Pasta,4,140,17,Cash,2.0,543
773,1866,Burger Town,Cairo,2024-02-02 04:00:00,30.0,Pasta,4,169,9,Card,4.0,667
774,1872,Pizza Hub,Cairo,2024-02-02 05:00:00,47.0,Burger,2,237,18,Cash,5.0,456
775,1797,Kebab House,Cairo,2024-02-02 06:00:00,51.0,Pizza,1,109,19,Card,1.0,90
776,1272,Pizza Hub,Cairo,2024-02-02 07:00:00,43.0,Kebab,4,59,16,Card,5.0,220
777,1880,Kebab House,Cairo,2024-02-02 08:00:00,40.0,Pasta,2,202,19,Wallet,2.0,385
778,1061,Kebab House,Giza,2024-02-02 09:00:00,39.0,Kebab,3,80,15,Cash,1.0,225
779,1595,Sushi World,Cairo,2024-02-02 10:00:00,35.0,Burger,3,70,4,Wallet,3.0,206
780,1879,Pasta Point,Cairo,2024-02-02 11:00:00,33.0,Kebab,4,268,2,Wallet,3.0,1070
781,1728,Kebab House,Cairo,2024-02-02 12:00:00,35.0,Burger,1,130,29,Cash,5.0,101
782,1341,Sushi World,Cairo,2024-02-02 13:00:00,35.0,Pizza,3,82,26,Card,5.0,220
783,1396,Pasta Point,Cairo,2024-02-02 14:00:00,54.0,Burger,3,80,14,Cash,1.0,226
784,1698,Kebab House,Cairo,2024-02-02 15:00:00,31.0,Burger,3,291,25,Cash,1.0,848
785,1018,Kebab House,Giza,2024-02-02 16:00:00,50.0,Pasta,1,283,1,Cash,5.0,282
786,1176,Pizza Hub,Alex,2024-02-02 17:00:00,20.0,Kebab,1,267,12,Wallet,2.0,255
787,1611,Pizza Hub,Cairo,2024-02-02 18:00:00,42.0,Pasta,4,198,21,Cash,3.0,771
788,1395,Pasta Point,Alex,2024-02-02 19:00:00,26.0,Sushi,4,85,7,Cash,1.0,333
789,1444,Kebab House,Giza,2024-02-02 20:00:00,20.0,Burger,3,242,22,Cash,2.0,704
790,1232,Burger Town,Cairo,2024-02-02 21:00:00,35.0,Sushi,1,181,26,Card,5.0,155
791,1914,Pizza Hub,Cairo,2024-02-02 22:00:00,47.0,Pasta,2,117,29,Card,4.0,205
792,1075,Pasta Point,Alex,2024-02-02 23:00:00,24.0,Kebab,3,139,16,Card,1.0,401
793,1264,Kebab House,Alex,2024-02-03 00:00:00,20.0,Pasta,4,181,3,Card,4.0,721
794,1454,Kebab House,Cairo,2024-02-03 01:00:00,33.0,Kebab,1,290,18,Wallet,2.0,272
795,1795,Burger Town,Cairo,2024-02-03 02:00:00,33.0,Kebab,4,58,21,Wallet,3.0,211
796,1717,Pasta Point,Cairo,2024-02-03 03:00:00,41.0,Pizza,4,79,24,Cash,2.0,292
797,1734,Kebab House,Alex,2024-02-03 04:00:00,46.0,Burger,1,164,8,Wallet,3.0,156
798,1383,Pizza Hub,Cairo,2024-02-03 05:00:00,34.0,Pasta,3,94,22,Card,2.0,260
799,1563,Burger Town,Cairo,2024-02-03 06:00:00,57.0,Kebab,1,53,14,Cash,1.0,39
800,1850,Pasta Point,Alex,2024-02-03 07:00:00,37.0,Pasta,3,118,27,Cash,1.0,327
801,1505,Burger Town,Cairo,2024-02-03 08:00:00,30.0,Pasta,4,286,8,Card,4.0,1136
802,1366,Pizza Hub,Cairo,2024-02-03 09:00:00,20.0,Kebab,1,72,23,Card,2.0,49
803,1143,Pasta Point,Cairo,2024-02-03 10:00:00,31.0,Sushi,2,65,20,Card,2.0,110
804,1884,Burger Town,Cairo,2024-02-03 11:00:00,30.0,Burger,3,71,8,Wallet,4.0,205
805,1068,Sushi World,Alex,2024-02-03 12:00:00,46.0,Burger,2,278,13,Cash,5.0,543
806,1098,Pizza Hub,Cairo,2024-02-03 13:00:00,40.0,Pizza,3,121,22,Card,2.0,341
807,1395,Pizza Hub,Cairo,2024-02-03 14:00:00,20.0,Pizza,1,97,20,Cash,2.0,77
808,1024,Pizza Hub,Alex,2024-02-03 15:00:00,37.0,Pizza,2,239,15,Cash,2.0,463
809,1947,Sushi World,Cairo,2024-02-03 16:00:00,43.0,Burger,1,274,23,Wallet,5.0,251
810,1890,Sushi World,Giza,2024-02-03 17:00:00,53.0,Sushi,3,296,22,Cash,1.0,866
811,1468,Kebab House,Cairo,2024-02-03 18:00:00,45.0,Burger,3,237,24,Card,4.0,687
812,1483,Burger Town,Alex,2024-02-03 19:00:00,44.0,Burger,3,279,25,Card,5.0,812
813,1564,Kebab House,Alex,2024-02-03 20:00:00,35.0,Burger,3,156,16,Cash,3.0,452
814,1150,Burger Town,Cairo,2024-02-03 21:00:00,39.0,Burger,4,257,12,Cash,3.0,1016
815,1143,Sushi World,Cairo,2024-02-03 22:00:00,49.0,Sushi,3,182,8,Wallet,5.0,538
816,1568,Sushi World,Alex,2024-02-03 23:00:00,20.0,Pizza,2,257,14,Card,5.0,500
817,1038,Kebab House,Cairo,2024-02-04 00:00:00,30.0,Pasta,3,56,6,Card,1.0,162
818,1108,Pasta Point,Cairo,2024-02-04 01:00:00,25.0,Pizza,1,100,0,Cash,3.0,100
819,1692,Kebab House,Alex,2024-02-04 02:00:00,39.0,Pizza,4,114,0,Cash,4.0,456
820,1041,Burger Town,Cairo,2024-02-04 03:00:00,49.0,Pasta,2,58,4,Cash,2.0,112
821,1185,Kebab House,Alex,2024-02-04 04:00:00,27.0,Burger,4,131,23,Card,2.0,501
822,1934,Pizza Hub,Cairo,2024-02-04 05:00:00,20.0,Sushi,4,94,8,Cash,1.0,368
823,1397,Burger Town,Cairo,2024-02-04 06:00:00,30.0,Sushi,4,171,11,Wallet,1.0,673
824,1222,Burger Town,Cairo,2024-02-04 07:00:00,45.0,Pizza,1,224,5,Wallet,2.981578947368421,219
825,1633,Pasta Point,Alex,2024-02-04 08:00:00,41.0,Pasta,4,244,27,Cash,4.0,949
826,1132,Sushi World,Alex,2024-02-04 09:00:00,40.0,Kebab,4,201,12,Wallet,4.0,792
827,1162,Burger Town,Cairo,2024-02-04 10:00:00,31.0,Burger,3,269,25,Wallet,5.0,782
828,1214,Sushi World,Cairo,2024-02-04 11:00:00,20.0,Pizza,1,59,27,Wallet,1.0,32
829,1732,Kebab House,Cairo,2024-02-04 12:00:00,41.0,Sushi,2,122,7,Wallet,2.0,237
830,1234,Pizza Hub,Giza,2024-02-04 13:00:00,24.0,Pasta,2,254,14,Wallet,2.0,494
831,1842,Pasta Point,Giza,2024-02-04 14:00:00,61.0,Pasta,2,97,5,Card,3.0,189
832,1657,Sushi World,Cairo,2024-02-04 15:00:00,41.0,Pizza,1,212,26,Cash,2.0,186
833,1750,Burger Town,Alex,2024-02-04 16:00:00,35.0,Kebab,2,231,5,Wallet,4.0,457
834,1587,Sushi World,Alex,2024-02-04 17:00:00,27.0,Sushi,1,136,3,Cash,4.0,133
835,1008,Burger Town,Cairo,2024-02-04 18:00:00,33.0,Pizza,3,160,10,Wallet,1.0,470
836,1073,Sushi World,Cairo,2024-02-04 19:00:00,32.0,Kebab,3,258,20,Card,3.0,754
837,1953,Burger Town,Cairo,2024-02-04 20:00:00,48.0,Pasta,1,287,29,Card,2.0,258
838,1491,Kebab House,Alex,2024-02-04 21:00:00,37.0,Burger,2,248,17,Wallet,1.0,479
839,1912,Burger Town,Cairo,2024-02-04 22:00:00,26.0,Sushi,1,293,2,Wallet,5.0,291
840,1252,Burger Town,Cairo,2024-02-04 23:00:00,57.0,Sushi,1,65,2,Wallet,5.0,63
841,1229,Pizza Hub,Cairo,2024-02-05 00:00:00,35.0,Kebab,4,102,29,Card,2.0,379
842,1518,Burger Town,Cairo,2024-02-05 01:00:00,44.0,Pizza,1,89,11,Card,2.0,78
843,1173,Pizza Hub,Cairo,2024-02-05 02:00:00,27.0,Pasta,4,149,26,Cash,2.0,570
844,1652,Pasta Point,Cairo,2024-02-05 03:00:00,39.0,Kebab,3,69,20,Card,4.0,187
845,1167,Pizza Hub,Alex,2024-02-05 04:00:00,38.0,Burger,4,265,29,Wallet,2.0,1031
846,1169,Kebab House,Cairo,2024-02-05 05:00:00,20.0,Burger,1,288,20,Cash,5.0,268
847,1392,Pizza Hub,Giza,2024-02-05 06:00:00,59.0,Burger,3,118,5,Card,2.0,349
848,1945,Pasta Point,Cairo,2024-02-05 07:00:00,50.0,Kebab,4,94,20,Card,3.0,356
849,1794,Kebab House,Giza,2024-02-05 08:00:00,30.0,Pasta,1,55,27,Wallet,5.0,28
850,1633,Sushi World,Cairo,2024-02-05 09:00:00,21.0,Sushi,3,269,5,Cash,3.0,802
851,1193,Sushi World,Alex,2024-02-05 10:00:00,39.0,Pizza,4,246,7,Card,5.0,977
852,1516,Pizza Hub,Giza,2024-02-05 11:00:00,36.0,Sushi,1,226,14,Card,1.0,212
853,1028,Pizza Hub,Cairo,2024-02-05 12:00:00,39.0,Pasta,1,88,17,Wallet,5.0,71
854,1164,Pasta Point,Cairo,2024-02-05 13:00:00,37.0,Sushi,2,151,19,Cash,5.0,283
855,1421,Pasta Point,Alex,2024-02-05 14:00:00,41.0,Kebab,2,179,28,Cash,3.0,330
856,1338,Burger Town,Cairo,2024-02-05 15:00:00,52.0,Burger,4,156,15,Cash,3.0,609
857,1647,Pasta Point,Cairo,2024-02-05 16:00:00,41.0,Pasta,4,88,5,Cash,2.981578947368421,347
858,1495,Burger Town,Cairo,2024-02-05 17:00:00,22.0,Pasta,4,167,27,Wallet,5.0,641
859,1364,Kebab House,Alex,2024-02-05 18:00:00,51.0,Sushi,1,198,20,Card,4.0,178
860,1832,Pizza Hub,Giza,2024-02-05 19:00:00,54.0,Kebab,4,217,16,Card,1.0,852
861,1341,Kebab House,Alex,2024-02-05 20:00:00,72.0,Sushi,1,278,8,Cash,1.0,270
862,1499,Pasta Point,Alex,2024-02-05 21:00:00,21.0,Sushi,4,131,18,Cash,2.0,506
863,1656,Kebab House,Cairo,2024-02-05 22:00:00,37.0,Pasta,1,103,17,Cash,5.0,86
864,1510,Kebab House,Alex,2024-02-05 23:00:00,20.0,Sushi,1,289,24,Card,5.0,265
865,1326,Kebab House,Giza,2024-02-06 00:00:00,41.0,Burger,2,159,22,Card,5.0,296
866,1216,Pasta Point,Giza,2024-02-06 01:00:00,28.0,Sushi,3,61,4,Cash,5.0,179
867,1300,Kebab House,Cairo,2024-02-06 02:00:00,58.0,Burger,1,258,27,Wallet,1.0,231
868,1131,Burger Town,Cairo,2024-02-06 03:00:00,25.0,Pasta,4,214,5,Card,3.0,851
869,1803,Pasta Point,Alex,2024-02-06 04:00:00,20.0,Kebab,2,159,11,Card,4.0,307
870,1069,Kebab House,Alex,2024-02-06 05:00:00,29.0,Burger,4,87,10,Cash,3.0,338
871,1251,Pasta Point,Cairo,2024-02-06 06:00:00,35.0,Kebab,4,192,15,Wallet,3.0,753
872,1414,Sushi World,Cairo,2024-02-06 07:00:00,44.0,Kebab,1,56,19,Cash,1.0,37
873,1786,Burger Town,Cairo,2024-02-06 08:00:00,20.0,Burger,1,127,16,Cash,4.0,111
874,1444,Kebab House,Alex,2024-02-06 09:00:00,35.0,Pasta,3,227,19,Wallet,5.0,662
875,1875,Sushi World,Alex,2024-02-06 10:00:00,20.0,Pizza,1,114,8,Wallet,1.0,106
876,1181,Sushi World,Alex,2024-02-06 11:00:00,31.0,Kebab,1,151,0,Wallet,2.981578947368421,151
877,1166,Pasta Point,Alex,2024-02-06 12:00:00,54.0,Kebab,3,244,25,Card,4.0,707
878,1090,Sushi World,Alex,2024-02-06 13:00:00,39.0,Pasta,4,150,2,Cash,2.0,598
879,1713,Burger Town,Cairo,2024-02-06 14:00:00,24.0,Pasta,3,93,20,Card,1.0,259
880,1857,Burger Town,Cairo,2024-02-06 15:00:00,34.0,Sushi,3,80,22,Wallet,3.0,218
881,1530,Pizza Hub,Giza,2024-02-06 16:00:00,35.0,Pasta,3,220,8,Card,3.0,652
882,1038,Burger Town,Alex,2024-02-06 17:00:00,40.0,Kebab,2,126,21,Wallet,5.0,231
883,1125,Sushi World,Cairo,2024-02-06 18:00:00,20.0,Burger,4,97,18,Wallet,1.0,370
884,1450,Burger Town,Cairo,2024-02-06 19:00:00,42.0,Pizza,2,131,12,Cash,5.0,250
885,1172,Pasta Point,Alex,2024-02-06 20:00:00,20.0,Sushi,2,176,22,Cash,1.0,330
886,1652,Pizza Hub,Giza,2024-02-06 21:00:00,27.0,Burger,1,258,13,Cash,4.0,245
887,1753,Sushi World,Cairo,2024-02-06 22:00:00,29.0,Pizza,3,258,19,Card,1.0,755
888,1219,Pizza Hub,Cairo,2024-02-06 23:00:00,42.0,Pizza,3,238,18,Cash,2.0,696
889,1637,Sushi World,Giza,2024-02-07 00:00:00,35.0,Pizza,2,252,29,Wallet,3.0,475
890,1057,Pasta Point,Alex,2024-02-07 01:00:00,20.0,Burger,1,133,22,Cash,4.0,111
891,1659,Pizza Hub,Cairo,2024-02-07 02:00:00,23.0,Sushi,1,59,26,Card,3.0,33
892,1475,Kebab House,Giza,2024-02-07 03:00:00,37.0,Sushi,1,78,26,Cash,2.981578947368421,52
893,1455,Sushi World,Giza,2024-02-07 04:00:00,34.0,Pizza,4,97,6,Cash,4.0,382
894,1828,Kebab House,Giza,2024-02-07 05:00:00,28.0,Burger,2,275,3,Cash,2.0,547
895,1894,Pizza Hub,Cairo,2024-02-07 06:00:00,29.0,Pizza,4,258,11,Card,2.981578947368421,1021
896,1360,Kebab House,Cairo,2024-02-07 07:00:00,43.0,Pasta,1,295,22,Wallet,1.0,273
897,1934,Kebab House,Cairo,2024-02-07 08:00:00,28.0,Sushi,1,239,26,Wallet,1.0,213
898,1000,Pizza Hub,Alex,2024-02-07 09:00:00,33.0,Kebab,1,165,13,Wallet,1.0,152
899,1386,Pasta Point,Alex,2024-02-07 10:00:00,61.0,Pizza,3,283,1,Cash,4.0,848
900,1972,Kebab House,Cairo,2024-02-07 11:00:00,20.0,Pasta,2,62,0,Cash,2.0,124
901,1347,Kebab House,Giza,2024-02-07 12:00:00,20.0,Sushi,3,221,27,Card,2.0,636
902,1189,Pasta Point,Cairo,2024-02-07 13:00:00,44.0,Burger,4,96,17,Wallet,2.0,367
903,1504,Kebab House,Alex,2024-02-07 14:00:00,26.0,Sushi,3,152,19,Cash,3.0,437
904,1190,Kebab House,Alex,2024-02-07 15:00:00,31.0,Burger,2,241,7,Cash,4.0,475
905,1507,Kebab House,Alex,2024-02-07 16:00:00,25.0,Burger,3,140,2,Cash,2.981578947368421,418
906,1368,Burger Town,Giza,2024-02-07 17:00:00,31.0,Pizza,1,295,25,Card,3.0,270
907,1408,Pasta Point,Alex,2024-02-07 18:00:00,54.0,Pizza,4,102,5,Wallet,2.0,403
908,1823,Kebab House,Cairo,2024-02-07 19:00:00,44.0,Sushi,4,267,21,Card,1.0,1047
909,1928,Pasta Point,Cairo,2024-02-07 20:00:00,45.0,Pasta,1,141,12,Wallet,4.0,129
910,1933,Sushi World,Cairo,2024-02-07 21:00:00,20.0,Sushi,1,126,8,Wallet,5.0,118
911,1116,Sushi World,Cairo,2024-02-07 22:00:00,21.0,Kebab,1,253,8,Cash,2.0,245
913,1057,Pasta Point,Cairo,2024-02-08 00:00:00,25.0,Burger,3,205,8,Cash,2.0,607
914,1555,Pasta Point,Alex,2024-02-08 01:00:00,46.0,Pizza,4,51,14,Cash,2.981578947368421,190
915,1684,Pasta Point,Alex,2024-02-08 02:00:00,41.0,Pasta,3,150,12,Cash,1.0,438
916,1671,Burger Town,Cairo,2024-02-08 03:00:00,32.0,Pizza,1,106,21,Wallet,4.0,85
917,1172,Sushi World,Alex,2024-02-08 04:00:00,34.0,Kebab,1,106,15,Cash,3.0,91
918,1828,Pasta Point,Cairo,2024-02-08 05:00:00,26.0,Sushi,3,83,1,Cash,1.0,248
919,1814,Pasta Point,Alex,2024-02-08 06:00:00,37.0,Sushi,4,264,25,Card,4.0,1031
920,1148,Burger Town,Cairo,2024-02-08 07:00:00,44.0,Pasta,2,107,13,Card,3.0,201
921,1079,Burger Town,Alex,2024-02-08 08:00:00,20.0,Pizza,3,229,26,Wallet,2.0,661
922,1885,Pasta Point,Cairo,2024-02-08 09:00:00,38.0,Pizza,1,286,5,Wallet,2.981578947368421,281
923,1212,Pizza Hub,Alex,2024-02-08 10:00:00,46.0,Kebab,1,206,1,Card,2.0,205
924,1202,Pasta Point,Alex,2024-02-08 11:00:00,30.0,Sushi,2,84,7,Card,4.0,161
925,1763,Pasta Point,Cairo,2024-02-08 12:00:00,43.0,Pizza,3,124,3,Cash,5.0,369
926,1228,Burger Town,Cairo,2024-02-08 13:00:00,68.0,Pasta,2,225,20,Cash,2.0,430
927,1675,Burger Town,Giza,2024-02-08 14:00:00,33.0,Sushi,2,82,23,Wallet,2.981578947368421,141
928,1226,Pasta Point,Cairo,2024-02-08 15:00:00,39.0,Kebab,4,164,13,Card,2.0,643
929,1658,Pasta Point,Alex,2024-02-08 16:00:00,26.0,Pasta,4,124,10,Wallet,1.0,486
930,1531,Pasta Point,Cairo,2024-02-08 17:00:00,37.0,Burger,1,122,23,Cash,3.0,99
931,1440,Burger Town,Alex,2024-02-08 18:00:00,40.0,Kebab,3,127,27,Wallet,2.0,354
932,1401,Pasta Point,Cairo,2024-02-08 19:00:00,35.0,Pasta,4,58,13,Wallet,2.0,219
933,1046,Pasta Point,Cairo,2024-02-08 20:00:00,22.0,Pizza,1,280,11,Wallet,1.0,269
934,1232,Kebab House,Alex,2024-02-08 21:00:00,37.0,Burger,3,97,15,Cash,1.0,276
935,1304,Pizza Hub,Alex,2024-02-08 22:00:00,52.0,Kebab,1,116,5,Wallet,5.0,111
936,1525,Sushi World,Alex,2024-02-08 23:00:00,40.0,Pizza,4,270,19,Cash,4.0,1061
937,1142,Pizza Hub,Giza,2024-02-09 00:00:00,46.0,Burger,1,260,0,Card,2.0,260
938,1414,Kebab House,Alex,2024-02-09 01:00:00,32.0,Sushi,3,213,11,Wallet,4.0,628
939,1512,Sushi World,Cairo,2024-02-09 02:00:00,43.0,Pizza,3,273,6,Wallet,1.0,813
940,1372,Pasta Point,Alex,2024-02-09 03:00:00,38.0,Pasta,1,248,7,Cash,1.0,241
941,1565,Kebab House,Cairo,2024-02-09 04:00:00,23.0,Kebab,3,168,8,Wallet,5.0,496
942,1885,Pasta Point,Alex,2024-02-09 05:00:00,35.0,Burger,1,269,1,Cash,3.0,268
943,1258,Burger Town,Alex,2024-02-09 06:00:00,23.0,Pizza,3,221,16,Wallet,2.981578947368421,647
944,1655,Kebab House,Giza,2024-02-09 07:00:00,27.0,Sushi,1,259,19,Card,2.0,240
945,1470,Burger Town,Cairo,2024-02-09 08:00:00,37.0,Kebab,1,237,12,Card,5.0,225
946,1952,Kebab House,Alex,2024-02-09 09:00:00,38.0,Kebab,1,240,4,Card,3.0,236
947,1970,Kebab House,Alex,2024-02-09 10:00:00,20.0,Pizza,2,182,9,Wallet,5.0,355
948,1011,Burger Town,Alex,2024-02-09 11:00:00,47.0,Sushi,3,264,11,Wallet,1.0,781
949,1329,Sushi World,Cairo,2024-02-09 12:00:00,41.0,Burger,4,168,16,Card,3.0,656
950,1735,Pizza Hub,Alex,2024-02-09 13:00:00,35.0,Pizza,1,135,20,Card,4.0,115
951,1783,Pasta Point,Cairo,2024-02-09 14:00:00,20.0,Burger,2,267,5,Cash,3.0,529
952,1967,Kebab House,Alex,2024-02-09 15:00:00,33.0,Kebab,4,155,2,Cash,2.0,618
953,1357,Pasta Point,Cairo,2024-02-09 16:00:00,29.0,Burger,1,125,27,Card,4.0,98
954,1971,Burger Town,Cairo,2024-02-09 17:00:00,36.0,Sushi,4,89,14,Card,4.0,342
955,1407,Pasta Point,Cairo,2024-02-09 18:00:00,30.0,Pasta,2,68,6,Wallet,2.0,130
956,1667,Burger Town,Alex,2024-02-09 19:00:00,20.0,Sushi,4,96,29,Card,4.0,355
957,1372,Pasta Point,Cairo,2024-02-09 20:00:00,30.0,Burger,1,114,5,Cash,1.0,109
958,1007,Pizza Hub,Cairo,2024-02-09 21:00:00,31.0,Pizza,4,244,3,Cash,3.0,973
959,1121,Pizza Hub,Giza,2024-02-09 22:00:00,42.0,Kebab,4,268,18,Cash,3.0,1054
960,1347,Pizza Hub,Cairo,2024-02-09 23:00:00,26.0,Pasta,1,195,4,Cash,2.0,191
961,1675,Pizza Hub,Giza,2024-02-10 00:00:00,55.0,Pizza,2,227,2,Cash,1.0,452
962,1089,Pizza Hub,Cairo,2024-02-10 01:00:00,20.0,Pizza,2,79,25,Cash,4.0,133
963,1647,Pizza Hub,Cairo,2024-02-10 02:00:00,50.0,Sushi,4,175,24,Card,3.0,676
964,1697,Burger Town,Cairo,2024-02-10 03:00:00,32.0,Burger,3,115,8,Cash,3.0,337
965,1315,Kebab House,Cairo,2024-02-10 04:00:00,45.0,Sushi,4,54,5,Cash,3.0,211
966,1177,Pasta Point,Cairo,2024-02-10 05:00:00,35.0,Burger,3,142,12,Cash,3.0,414
967,1539,Pizza Hub,Alex,2024-02-10 06:00:00,48.0,Sushi,4,146,26,Cash,5.0,558
968,1731,Burger Town,Alex,2024-02-10 07:00:00,30.0,Pizza,2,219,21,Card,2.0,417
969,1868,Burger Town,Cairo,2024-02-10 08:00:00,21.0,Kebab,4,261,27,Wallet,4.0,1017
970,1040,Burger Town,Alex,2024-02-10 09:00:00,52.0,Burger,4,143,29,Wallet,4.0,543
971,1739,Kebab House,Alex,2024-02-10 10:00:00,33.0,Pasta,3,155,19,Wallet,2.0,446
972,1703,Pasta Point,Giza,2024-02-10 11:00:00,37.0,Pasta,2,182,3,Wallet,1.0,361
973,1922,Kebab House,Cairo,2024-02-10 12:00:00,49.0,Pizza,3,227,1,Cash,2.0,680
974,1501,Sushi World,Alex,2024-02-10 13:00:00,22.0,Sushi,4,134,25,Wallet,3.0,511
975,1958,Burger Town,Cairo,2024-02-10 14:00:00,42.0,Sushi,1,107,3,Wallet,3.0,104
976,1144,Sushi World,Cairo,2024-02-10 15:00:00,27.0,Pizza,4,128,7,Card,2.981578947368421,505
977,1200,Pizza Hub,Alex,2024-02-10 16:00:00,33.0,Pasta,4,261,12,Card,2.0,1032
978,1928,Pizza Hub,Cairo,2024-02-10 17:00:00,35.0,Pasta,3,57,9,Card,4.0,162
979,1723,Kebab House,Cairo,2024-02-10 18:00:00,20.0,Sushi,1,290,17,Cash,4.0,273
980,1460,Pasta Point,Cairo,2024-02-10 19:00:00,25.0,Burger,1,208,8,Cash,5.0,200
981,1731,Sushi World,Cairo,2024-02-10 20:00:00,51.0,Kebab,3,61,29,Cash,5.0,154
982,1751,Pasta Point,Cairo,2024-02-10 21:00:00,45.0,Burger,2,198,0,Card,3.0,396
983,1924,Kebab House,Cairo,2024-02-10 22:00:00,34.0,Pasta,1,143,12,Wallet,5.0,131
984,1908,Pizza Hub,Alex,2024-02-10 23:00:00,37.0,Burger,1,239,17,Card,5.0,222
985,1557,Pasta Point,Cairo,2024-02-11 00:00:00,31.0,Kebab,3,140,14,Cash,1.0,406
986,1546,Pasta Point,Cairo,2024-02-11 01:00:00,51.0,Burger,2,285,1,Card,2.0,569
987,1252,Pizza Hub,Cairo,2024-02-11 02:00:00,32.0,Burger,2,267,10,Wallet,4.0,524
988,1389,Sushi World,Alex,2024-02-11 03:00:00,37.0,Burger,4,82,28,Cash,5.0,300
989,1593,Pizza Hub,Alex,2024-02-11 04:00:00,48.0,Burger,4,203,13,Wallet,4.0,799
990,1882,Pasta Point,Cairo,2024-02-11 05:00:00,25.0,Pizza,3,267,21,Wallet,5.0,780
991,1255,Sushi World,Cairo,2024-02-11 06:00:00,53.0,Pasta,2,149,14,Cash,5.0,284
992,1708,Sushi World,Alex,2024-02-11 07:00:00,20.0,Kebab,3,217,13,Wallet,2.981578947368421,638
993,1814,Pizza Hub,Alex,2024-02-11 08:00:00,54.0,Pasta,4,242,15,Card,1.0,953
994,1920,Pasta Point,Cairo,2024-02-11 09:00:00,30.0,Pizza,3,236,22,Wallet,2.0,686
995,1449,Kebab House,Alex,2024-02-11 10:00:00,32.0,Pizza,3,64,28,Wallet,2.0,164
996,1009,Pasta Point,Alex,2024-02-11 11:00:00,20.0,Pizza,1,163,14,Wallet,3.0,149
997,1823,Burger Town,Alex,2024-02-11 12:00:00,29.0,Pizza,1,178,18,Card,3.0,160
998,1797,Kebab House,Cairo,2024-02-11 13:00:00,22.0,Burger,1,60,26,Wallet,2.0,34
999,1241,Sushi World,Cairo,2024-02-11 14:00:00,27.0,Pasta,4,104,8,Wallet,2.0,408
1000,1250,Kebab House,Alex,2024-02-11 15:00:00,33.0,Sushi,3,51,4,Card,1.0,149
1001,1876,Sushi World,Alex,2024-02-11 16:00:00,46.0,Kebab,1,114,4,Cash,5.0,110
1002,1004,Sushi World,Cairo,2024-02-11 17:00:00,37.0,Pizza,1,272,10,Cash,1.0,262
1003,1118,Kebab House,Cairo,2024-02-11 18:00:00,38.0,Pasta,1,221,27,Cash,2.0,194
1004,1800,Sushi World,Cairo,2024-02-11 19:00:00,35.0,Pizza,4,65,19,Wallet,5.0,241
1005,1373,Sushi World,Cairo,2024-02-11 20:00:00,24.0,Pizza,25,295,24,Cash,2.0,7351
1006,1064,Burger Town,Cairo,2024-02-11 21:00:00,56.0,Pizza,3,199,23,Card,1.0,574
1007,1145,Pasta Point,Alex,2024-02-11 22:00:00,26.0,Pizza,3,155,27,Wallet,1.0,438
1008,1223,Pasta Point,Cairo,2024-02-11 23:00:00,54.0,Pizza,3,195,3,Wallet,1.0,582
1009,1238,Burger Town,Cairo,2024-02-12 00:00:00,32.0,Kebab,1,224,19,Wallet,5.0,205
1010,1176,Kebab House,Alex,2024-02-12 01:00:00,35.0,Pasta,2,258,17,Cash,4.0,499
1011,1778,Pizza Hub,Cairo,2024-02-12 02:00:00,47.0,Pizza,4,79,24,Cash,2.981578947368421,292
1012,1852,Pizza Hub,Cairo,2024-02-12 03:00:00,50.0,Pizza,1,59,2,Cash,2.0,57
1013,1281,Pizza Hub,Cairo,2024-02-12 04:00:00,33.0,Pizza,1,276,3,Wallet,5.0,273
1014,1062,Burger Town,Cairo,2024-02-12 05:00:00,30.0,Pizza,3,235,13,Card,3.0,692
1015,1216,Burger Town,Alex,2024-02-12 06:00:00,34.0,Burger,3,111,6,Wallet,4.0,327
1016,1853,Sushi World,Cairo,2024-02-12 07:00:00,39.0,Burger,1,134,25,Card,5.0,109
1017,1826,Pizza Hub,Alex,2024-02-12 08:00:00,45.0,Sushi,4,257,7,Wallet,5.0,1021
1018,1794,Kebab House,Alex,2024-02-12 09:00:00,35.0,Pizza,4,183,23,Card,4.0,709
1019,1688,Kebab House,Cairo,2024-02-12 10:00:00,42.0,Sushi,1,116,15,Wallet,5.0,101
1020,1460,Pizza Hub,Cairo,2024-02-12 11:00:00,54.0,Kebab,2,90,19,Wallet,5.0,161
1021,1928,Pizza Hub,Cairo,2024-02-12 12:00:00,39.0,Sushi,2,220,14,Card,4.0,426
1022,1609,Pizza Hub,Cairo,2024-02-12 13:00:00,38.0,Pasta,4,262,6,Card,1.0,1042
1023,1104,Burger Town,Alex,2024-02-12 14:00:00,20.0,Burger,3,254,25,Card,2.981578947368421,737
1024,1098,Burger Town,Giza,2024-02-12 15:00:00,20.0,Burger,2,67,16,Card,3.0,118
1025,1510,Burger Town,Cairo,2024-02-12 16:00:00,39.0,Pizza,2,107,21,Card,2.0,193
1026,1384,Pasta Point,Cairo,2024-02-12 17:00:00,33.0,Pizza,3,295,21,Card,1.0,864
1027,1404,Kebab House,Alex,2024-02-12 18:00:00,28.0,Kebab,2,109,21,Card,1.0,197
1028,1822,Kebab House,Cairo,2024-02-12 19:00:00,37.0,Kebab,1,137,11,Card,5.0,126
